,Label,R^2 Mean (Train),R^2 STD (Train),R^2 Mean (CV),R^2 STD (CV),MAE Mean (Train),MAE STD (Train),MAE Mean (CV),MAE STD (CV),MSE Mean (Train),MSE STD (Train),MSE Mean (CV),MSE STD (CV),R^2 (Train),R^2 (Test),MAE (Train),MAE (Test),MSE (Train),MSE (Test)
38,NYC-Q_lemon_11,-0.371746310483651,0.02129192682694351,-0.37303335650816494,0.043040818450476546,1.2948717948717947,0.07123753452209255,1.294871794871795,0.1424750690441851,6.1923076923076925,0.4240228353420588,6.1923076923076925,0.8480456706841176,-0.37131001346776804,-0.42187499999999956,1.294871794871795,1.1538461538461537,6.1923076923076925,4.487179487179487
112,COPE_Humor,0.3663408595619953,0.010312999924224,-0.17375670745495864,0.11055687589498622,0.8662756556110928,0.07921918776350201,1.3548528513110905,0.20757793327036614,1.5114856298366102,0.1843441009112229,2.7680523527200687,0.7461159078572076,0.22263755627328097,-0.08209551407537119,1.014656728841229,1.2704073919918624,1.8614725677257786,2.9254285035357825
104,CERQ_BlamingOthers,0.4276576074202789,0.04768408495912578,-0.21368429723605575,0.039384534777776266,0.8160173800836533,0.05308954523840104,1.3966469989500263,0.1590302657457001,1.6877650386761989,0.3375157782521593,3.3806803222136375,1.0980702952223809,0.27765424274516237,-0.42837833620320187,1.0063991120798363,1.5260456327684622,2.1455473667574245,5.123755557083937
64,BAS_Fun,0.34277462089749156,0.0563423763174537,-0.10685227903571619,0.10979631853035773,0.9882631068622315,0.08524674164243845,1.428652008612457,0.20841125698049584,1.8667058579704492,0.3426490820773781,3.0776743398229556,0.9975186340613125,0.2703126920709309,-0.019994882316374696,1.0711870493451132,1.4267189732541645,2.0842383361590007,2.7977768895620736
114,COPE_UseOfInstrumentalSupport,0.4572110998329911,0.07013817278000682,-0.0924199642838246,0.15755905730710693,0.8927326266011631,0.0614922795193432,1.4421002009056139,0.11083600798952586,1.5459438840370545,0.12665132934911374,3.063615360393553,0.33678462328057684,0.38469348103381795,-0.2585443909918328,0.9855539196500618,1.5537591561307706,1.7705738375313855,3.5315367920796463
65,BAS_Reward,0.46371813186890637,0.08747383830457968,-0.05443098841069113,0.026740831164982583,0.9673540391627342,0.07477042426880012,1.570725093975151,0.12508655779791797,1.881072273822813,0.16781981004890628,3.7217489396190864,0.6494137662572805,0.31629138330262274,-0.17200000711681684,1.127571683144248,1.874938910572122,2.432172035507423,5.105635796946764
63,BAS_Drive,0.32394847154963363,0.1385077074481638,-0.08505323924125678,0.07118121691046808,1.1653004189983855,0.15419401497207846,1.647617517087399,0.08359083933096664,2.6752558848005243,0.6022892231975602,4.209523170585097,0.27081138344873723,0.3150056219769376,-0.006585090596665788,1.2171582747950622,1.9859938317275867,2.711689405997855,5.499488562037008
49,NYC-Q_lemon_22,-0.45254193428596845,0.023351109693326155,-0.46805204939654405,0.041019366380611655,1.6730769230769231,0.18842228790639828,1.6730769230769231,0.3768445758127967,9.044871794871796,1.7038022606296652,9.044871794871794,3.4076045212593304,-0.4481792164215932,-0.3754314063848143,1.6730769230769231,1.5128205128205128,9.044871794871796,8.384615384615385
68,LOT_Pessimism,0.2631914128377771,0.06265136794903337,-0.08540200294987572,0.030142696624588215,1.3033444793176885,0.07706024042807434,1.7660789098628698,0.08110389212272029,3.550710874149105,0.4075562899475069,5.219959477318633,0.44807142454703497,0.13992912749793374,-0.17008197583393914,1.4399791104394168,1.846806627996644,4.136758534567692,5.517309619119666
103,CERQ_Catastrophizing,0.3362975991016939,0.07177733792282223,-0.1439133423059861,0.0477106528423313,1.1347477243125563,0.008275753885959627,1.8082918601395426,0.07833164206546461,3.3648464169569863,0.315001974581307,5.777265318621679,0.44060210117004805,0.1613523649863543,-0.06235206169448704,1.340447472637473,1.5788408926508652,4.270431251269354,5.263566822438956
