,Label,R^2 Mean (Train),R^2 STD (Train),R^2 Mean (CV),R^2 STD (CV),MAE Mean (Train),MAE STD (Train),MAE Mean (CV),MAE STD (CV),MSE Mean (Train),MSE STD (Train),MSE Mean (CV),MSE STD (CV),R^2 (Train),R^2 (Test),MAE (Train),MAE (Test),MSE (Train),MSE (Test)
79,STAXI_TAT,0.5914130469632152,0.024458567231752475,-0.10413079247653474,0.0414867122151065,0.8656769522221506,0.04196230280968695,1.785213454894356,0.13213923956834792,2.089759417240269,0.13159213353668933,5.587649915286266,0.9305515049697791,0.5537906874512315,-0.06803925519770337,0.9581573616186306,1.9486840886513126,2.3006292526321803,6.050115859818153
65,BAS_Reward,0.6707245207303799,0.03627998465210971,-0.19928230223091292,0.12068036655184337,0.7513448027276723,0.050946134571387455,1.8086088361962585,0.2322673862731741,1.2723306437934132,0.13097420042043692,4.6262693223487945,1.0568535757620716,0.6039055982905841,-0.16474716471899176,0.8450803394971305,1.4947255867670408,1.5449732451291454,3.553206340760106
75,FEV_STOER,0.4965133951946807,0.028373435669078954,-0.08888359399685175,0.033583627491660634,0.9873029804776258,0.06894494739074125,1.8619859195681396,0.12701183684411435,2.637883036179296,0.2971713164606486,5.669372584166538,0.5614098932653486,0.26699119083951717,-0.1380832771100946,1.3161941946338338,2.713158657513069,3.8287481417009688,13.459462188465736
80,STAXI_TAR,0.5138615505142363,0.06714745798280115,-0.0965930056750679,0.051670565861226765,1.0248668319975596,0.05104230927998421,1.923245107960464,0.06194448799080666,2.7693545989434067,0.4650226196681305,6.134516323488199,0.8404887021826662,0.36268522434699935,-0.0540144673614924,1.2758230456081776,2.3505341171340848,3.6346007184142284,8.633078392103528
41,NYC-Q_lemon_14,0.6652109039749154,0.023184240141791605,0.014474476762299737,0.08106137725547201,0.9747600849010807,0.03425295590691204,2.011473278603076,0.04920974996022816,2.09475843127772,0.150784260769474,6.105375471618693,0.22178068932758466,0.5676493330580183,-0.057860265932999644,1.1638971074893676,1.9596849231757683,2.712140566048772,6.0731333610302105
67,LOT_Optimism,0.61710803357154,0.09098875386149143,-0.298513472157335,0.09579338624974522,0.868659294386946,0.06096210858870649,2.0556249561456847,0.10336214374033316,1.9827868874372079,0.3086595599879283,6.600551425346688,1.0958238174998338,0.5317882251159023,-0.08427227634832368,1.0047616896467964,1.9248798828870786,2.499188089483457,5.587459633148035
30,NYC-Q_lemon_3,0.6885895279170825,0.01308863473458627,-0.07026322718799016,0.04058110189598267,0.967678601424156,0.04081719589720564,2.1208082800455617,0.18005960171818453,1.9449169718875818,0.18394292785065078,6.568917847282408,0.8410610277203826,0.5514349872020267,0.013848996545713255,1.1852703625929182,2.7972579232351578,2.814811811078407,9.939312875052082
100,CERQ_RefocusOnPlanning,0.6370597344790467,0.00776412533509717,-0.1584490646862943,0.03714438892600318,0.9865723463168091,0.03688299824995666,2.142141883110689,0.17632809105204653,2.2322189416771434,0.03099310146125838,7.050063214371492,0.5847575286350908,0.4796625626395806,-0.10480048105734507,1.2261718718108467,2.3029333568938517,3.2161882531128483,7.02249247262486
45,NYC-Q_lemon_18,0.2881431367385307,0.6321889195326225,-0.3398546352568092,0.2784777420933218,1.1449626450609973,0.584205468356669,2.152447546146616,0.0515654437509222,4.570155011031225,4.050391813457557,8.618937907569611,1.8470001515469696,0.6037197532132197,-0.40273168606352394,0.9502622089587843,2.6308671135273975,2.549832810809022,11.992848682163093
28,NYC-Q_lemon_1,0.799718478262343,0.04575617894850205,-0.10229246546136143,0.10599265202645625,0.6454569258281729,0.006635843990368129,2.1560244853920794,0.2551599282776247,1.340665978567075,0.09158628160239347,7.5981839877598025,2.796902068801931,0.6727771547142022,-0.3079891870378102,0.8805243335842727,2.026959268322225,2.288408550496404,6.224343021551392
51,NYC-Q_lemon_24,0.6309789759720624,0.018146848621851404,-0.15389518318795212,0.09464523972043515,0.9298903304685021,0.06121667889186153,2.1737446529893707,0.032897104257423586,2.574542377420015,0.09871040774996563,7.996980309460613,0.38012228920885077,0.5099827932695848,-0.4895958978745998,1.0788466559024015,2.5846907150652254,3.4259322658588007,11.887386593295133
48,NYC-Q_lemon_21,0.8150568995015153,0.02330739926914266,-0.09282083582570588,0.12208294565544578,0.6672150009073445,0.05587914792293332,2.190590437898479,0.10227411272282005,1.2497935597385867,0.1451796287684806,7.307491328200681,0.29784031574486924,0.7472371688800039,-0.25788946552496084,0.7928865634304942,2.7207573754298577,1.7142816419784048,11.387993386113555
29,NYC-Q_lemon_2,0.7181905143385864,0.05251954951749489,-0.07981537954392366,0.04469246745126076,0.9408679884263709,0.058160317384227944,2.241964538703217,0.21787668688846445,2.0130816722632208,0.37976277438257294,7.650983975820551,0.5384266357013937,0.6700259807714155,-0.4517143616323127,1.0688265476979812,2.2203549509562763,2.367457827061495,7.358788775927108
40,NYC-Q_lemon_13,0.7811774556961518,0.006409370019188674,-0.04075533062413431,0.0671207231903566,0.8862791073814544,0.044434987343432604,2.280675814789209,0.3047131375465669,1.5285996164044313,0.10132742691107847,7.2661460905968935,1.4467516914409124,0.6628781368406085,-0.0931307404156343,1.1389587301071369,2.2975916293949226,2.364216675699535,7.541955285944555
99,CERQ_positiveRefocusing,0.6474893170524366,0.0612539127273471,-0.13507855637195373,0.07582616315111337,1.0241828375300588,0.12215225602504247,2.3113287044835733,0.10533403253807348,2.387243174370497,0.5108769990598796,7.543766456427979,0.5197824122550257,0.5227749446512164,-0.06320164994226474,1.2598897725752818,2.619490358129274,3.2191512609326227,9.4045463499824
98,CERQ_Rumination,0.6342424181237898,0.03569581928868677,-0.10457684948998318,0.0714358517619655,1.0808610329080481,0.09416334790511727,2.3134314031516077,0.1966147281720941,2.6978758204578903,0.424726442932348,8.120073265406946,1.4800729798808094,0.5736149696053652,-0.08484956904885199,1.234958643294045,2.3394090174688618,3.1356540154366783,8.299348839876686
33,NYC-Q_lemon_6,0.7361307617677982,0.062430053421332066,-0.1998012942255082,0.17401727279051651,0.8009889991840393,0.020589648102247497,2.318172425847774,0.1555056903020579,1.8853954535644657,0.350648877002887,8.358731838723491,1.5819504249269694,0.6261406340872111,-0.2613267941222668,0.9769534923135833,2.2867146315439366,2.735183142035527,8.66757899550686
102,CERQ_PuttingIntoPerspective,0.6063190988930428,0.019147834043967426,-0.13800803233537406,0.02406018684948093,1.1267093469047342,0.07417763100496677,2.3671929924051174,0.2370791406149154,2.871504807321871,0.22696990445192866,8.184003665100736,1.3381425917946903,0.46115358996047284,-0.14776447715570784,1.388012648409258,1.98053635054667,3.9613492225896483,6.36741397648906
